open_date,open_date,close_date,position,open_reason,close_reason,open_price,close_price,open_fee,close_fee,open_trade_size,close_trade_size,wallet,trade_result,trade_result_pct,trade_result_pct_wallet,wallet_ath,drawdown,drawdown_pct
2018-04-06 00:00:00+00:00,2018-04-06 00:00:00+00:00,2018-06-01 00:00:00+00:00,LONG,Market,Market,6636.31982421875,7541.4501953125,0.7,0.8903229091588273,999.3,1270.9995473177373,1270.9995473177373,270.9995473177374,0.27118937988365593,0.1757455943135953,1270.9995473177373,0.0,0.0
2018-06-02 00:00:00+00:00,2018-06-02 00:00:00+00:00,2018-07-21 00:00:00+00:00,SHORT,Market,Market,7643.4501953125,7419.2900390625,0.8896996831224161,0.9151509319312195,1270.1098476346149,1306.4433232555252,1306.4433232555252,35.44377593778793,0.027906071277060435,0.02641338154237809,1306.4433232555252,0.0,0.0
2018-07-22 00:00:00+00:00,2018-07-22 00:00:00+00:00,2018-08-07 00:00:00+00:00,LONG,Market,Market,7418.490234375,6753.1201171875,0.9145103262788676,0.7499387268662658,1305.5288129292464,1070.5910996535135,1070.5910996535135,-235.85222360201178,-0.18065646752967823,-0.2825461115668227,1306.4433232555252,235.8522236020117,0.1805300080024074
2018-08-08 00:00:00+00:00,2018-08-08 00:00:00+00:00,2018-09-03 00:00:00+00:00,SHORT,Market,Market,6305.7998046875,7260.06005859375,0.7494137697574594,0.6355593565748477,1069.841685883756,907.3063786074933,907.3063786074933,-163.28472104602022,-0.15262512500729195,-0.21946232261730794,1306.4433232555252,399.1369446480319,0.30551416777378665
2018-09-04 00:00:00+00:00,2018-09-04 00:00:00+00:00,2018-09-06 00:00:00+00:00,LONG,Market,Market,7361.66015625,6529.169921875,0.6351144650252454,0.49112713230951,906.6712641424681,701.1190618812761,701.1190618812761,-206.1873167262172,-0.2274113285383867,-0.4165974778231694,1306.4433232555252,605.3242613742491,0.4633375597694066
2018-09-07 00:00:00+00:00,2018-09-07 00:00:00+00:00,2019-02-18 00:00:00+00:00,SHORT,Market,Market,6467.06982421875,3915.71435546875,0.4907833433168933,0.6839256064827531,700.6282785379592,976.3526550831646,976.3526550831646,275.2335932018885,0.39283825907831477,0.21990781184997735,1306.4433232555252,330.09066817236067,0.2526635961136132
2019-02-19 00:00:00+00:00,2019-02-19 00:00:00+00:00,2019-07-27 00:00:00+00:00,LONG,Market,Market,3947.094482421875,9477.677734375,0.6834468585582152,2.5968896171601052,975.6692082246063,3707.2454206115617,3707.2454206115617,2730.8927655283974,2.7989945183344616,0.4241743011057872,3707.2454206115617,0.0,0.0
2019-07-28 00:00:00+00:00,2019-07-28 00:00:00+00:00,2019-08-04 00:00:00+00:00,SHORT,Market,Market,9552.8603515625,10970.1845703125,2.595071794428093,2.208503104215898,3704.650348817134,3152.795931489924,3152.795931489924,-554.449489121638,-0.14966310904311642,-0.21338551321750612,3707.2454206115617,554.4494891216377,0.14955834486678618
2019-08-05 00:00:00+00:00,2019-08-05 00:00:00+00:00,2019-08-21 00:00:00+00:00,LONG,Market,Market,11805.6533203125,10138.0498046875,2.2069571520429467,1.5823627692071331,3150.588974337881,2258.935878955269,2258.935878955269,-893.8600525346552,-0.28371204870432404,-0.6548061545258327,3707.2454206115617,1448.3095416562928,0.3906699927671295
2019-08-22 00:00:00+00:00,2019-08-22 00:00:00+00:00,2019-11-01 00:00:00+00:00,SHORT,Market,Market,10131.0556640625,9261.1044921875,1.5812551152686882,1.715835163680139,2257.3546238400004,2449.477255807947,2449.477255807947,190.54137685267807,0.08440914636998724,0.07217425456601775,3707.2454206115617,1257.7681648036146,0.3392729701170224
2019-11-02 00:00:00+00:00,2019-11-02 00:00:00+00:00,2019-11-12 00:00:00+00:00,LONG,Market,Market,9324.7177734375,8815.662109375,1.714634079065563,1.5263540286138721,2447.7626217288816,2178.979401134061,2178.979401134061,-270.49785467388625,-0.11050820544143723,-0.14173459270570468,3707.2454206115617,1528.2660194775008,0.41223761744518983
2019-11-13 00:00:00+00:00,2019-11-13 00:00:00+00:00,2020-01-08 00:00:00+00:00,SHORT,Market,Market,8808.2626953125,8079.86279296875,1.5252855807938426,1.6502631856191423,2177.454115553267,2355.8685734131554,2355.8685734131554,176.8891722790946,0.08123669335468363,0.06984054143352249,3707.2454206115617,1351.3768471984063,0.3645231685188724
